order_id,line_no,sku_id,qty,order_time,pick_start,pick_end,check_time,ship_time,loc_id,picker
SO202608180069,1,SKU0205,4,2026-08-18 10:04:15,2026-08-18 10:25:50,2026-08-18 10:27:33,2026-08-18 10:28:59,2026-08-18 10:41:01,L0795,刘楠
SO202608180070,1,SKU0142,1,2026-08-18 10:05:03,2026-08-18 10:29:49,2026-08-18 10:31:08,2026-08-18 10:32:09,2026-08-18 10:53:34,L0741,黄利
SO202608180071,1,SKU0033,3,2026-08-18 10:06:27,2026-08-18 10:34:26,2026-08-18 10:36:22,2026-08-18 10:37:39,2026-08-18 11:03:54,L0797,陈云
SO202608180072,1,SKU0257,3,2026-08-18 10:08:00,2026-08-18 10:27:24,2026-08-18 10:29:13,2026-08-18 10:30:13,2026-08-18 11:09:28,L0715,叶华
SO202608180072,2,SKU0136,5,2026-08-18 10:08:48,2026-08-18 10:22:49,2026-08-18 10:23:47,2026-08-18 10:24:53,2026-08-18 11:07:46,L0225,何丽
SO202608180072,3,SKU0343,2,2026-08-18 10:08:38,2026-08-18 10:40:22,2026-08-18 10:41:25,2026-08-18 10:42:08,2026-08-18 11:20:45,L0267,张晨
SO202608180073,1,SKU0109,2,2026-08-18 10:10:51,2026-08-18 10:36:12,2026-08-18 10:37:13,2026-08-18 10:38:10,2026-08-18 11:09:49,L0178,陈云
SO202608180073,2,SKU0407,1,2026-08-18 10:10:58,2026-08-18 10:51:25,2026-08-18 10:53:09,2026-08-18 10:54:58,2026-08-18 11:36:32,L0758,樊桂芳
SO202608180074,1,SKU0145,4,2026-08-18 10:13:44,2026-08-18 10:45:28,2026-08-18 10:47:23,2026-08-18 10:48:06,2026-08-18 11:25:59,L0800,张晨
SO202608180074,2,SKU0257,5,2026-08-18 10:13:10,2026-08-18 10:40:03,2026-08-18 10:41:47,2026-08-18 10:43:09,2026-08-18 11:06:29,L0715,阎玉梅
SO202608180075,1,SKU0050,3,2026-08-18 10:13:34,2026-08-18 10:52:52,2026-08-18 10:53:29,2026-08-18 10:54:26,2026-08-18 11:32:35,L0051,叶华
SO202608180075,2,SKU0216,3,2026-08-18 10:13:20,2026-08-18 10:33:53,2026-08-18 10:35:10,2026-08-18 10:36:12,2026-08-18 10:52:48,L0464,刘楠
SO202608180076,1,SKU0224,4,2026-08-18 10:14:17,2026-08-18 10:40:23,2026-08-18 10:41:27,2026-08-18 10:42:26,2026-08-18 10:48:30,L0422,田桂兰
SO202608180076,2,SKU0145,2,2026-08-18 10:14:42,2026-08-18 10:31:27,2026-08-18 10:33:15,2026-08-18 10:34:30,2026-08-18 11:08:07,L0800,黄利
SO202608180077,1,SKU0463,3,2026-08-18 10:14:29,2026-08-18 10:27:34,2026-08-18 10:28:21,2026-08-18 10:29:32,2026-08-18 11:02:38,L0561,阎玉梅
SO202608180077,2,SKU0080,3,2026-08-18 10:14:28,2026-08-18 10:37:06,2026-08-18 10:38:23,2026-08-18 10:39:23,2026-08-18 11:18:48,L0737,樊桂芳
SO202608180078,1,SKU0455,5,2026-08-18 10:18:55,2026-08-18 10:49:00,2026-08-18 10:51:04,2026-08-18 10:52:20,2026-08-18 11:31:34,L0639,孙桂英
SO202608180079,1,SKU0265,1,2026-08-18 10:20:18,2026-08-18 10:38:53,2026-08-18 10:39:29,2026-08-18 10:40:25,2026-08-18 11:04:47,L0244,李辉
SO202608180080,1,SKU0429,1,2026-08-18 10:21:43,2026-08-18 10:46:09,2026-08-18 10:47:54,2026-08-18 10:49:10,2026-08-18 11:20:25,L0755,唐海燕
SO202608180080,2,SKU0214,3,2026-08-18 10:21:45,2026-08-18 10:40:54,2026-08-18 10:42:29,2026-08-18 10:43:58,2026-08-18 11:12:20,L0676,姜琳
SO202608180080,3,SKU0214,1,2026-08-18 10:21:42,2026-08-18 10:52:19,2026-08-18 10:54:00,2026-08-18 10:54:56,2026-08-18 11:20:30,L0676,李英
SO202608180081,1,SKU0132,2,2026-08-18 10:23:28,2026-08-18 10:48:31,2026-08-18 10:49:24,2026-08-18 10:51:11,2026-08-18 11:25:54,L0602,何丽
SO202608180082,1,SKU0249,3,2026-08-18 10:23:18,2026-08-18 10:49:20,2026-08-18 10:51:01,2026-08-18 10:52:06,2026-08-18 11:08:25,L0790,陈云
SO202608180083,1,SKU0376,4,2026-08-18 10:23:20,2026-08-18 11:02:53,2026-08-18 11:04:04,2026-08-18 11:05:14,2026-08-18 11:40:00,L0271,樊桂芳
SO202608180084,1,SKU0340,5,2026-08-18 10:23:57,2026-08-18 11:01:08,2026-08-18 11:02:09,2026-08-18 11:03:32,2026-08-18 11:11:19,L0604,李辉
SO202608180084,2,SKU0199,3,2026-08-18 10:23:00,2026-08-18 10:43:20,2026-08-18 10:44:57,2026-08-18 10:46:11,2026-08-18 10:53:33,L0594,黄成
SO202608180085,1,SKU0145,1,2026-08-18 10:25:55,2026-08-18 10:47:29,2026-08-18 10:49:20,2026-08-18 10:50:20,2026-08-18 11:09:45,L0800,梁波
SO202608180086,1,SKU0318,2,2026-08-18 10:26:49,2026-08-18 11:02:53,2026-08-18 11:04:06,2026-08-18 11:04:46,2026-08-18 11:11:41,L0502,孙桂英
SO202608180086,2,SKU0156,2,2026-08-18 10:26:29,2026-08-18 11:01:50,2026-08-18 11:02:54,2026-08-18 11:04:48,2026-08-18 11:35:54,L0611,张瑜
SO202608180087,1,SKU0076,4,2026-08-18 10:26:07,2026-08-18 10:36:42,2026-08-18 10:38:29,2026-08-18 10:39:45,2026-08-18 10:46:37,L0680,黄成
SO202608180088,1,SKU0005,1,2026-08-18 10:29:54,2026-08-18 10:55:20,2026-08-18 10:56:48,2026-08-18 10:57:53,2026-08-18 11:35:26,L0358,黄利
SO202608180088,2,SKU0206,4,2026-08-18 10:29:30,2026-08-18 10:46:00,2026-08-18 10:47:55,2026-08-18 10:49:32,2026-08-18 11:08:52,L0760,梁波
SO202608180089,1,SKU0283,1,2026-08-18 10:29:34,2026-08-18 10:46:48,2026-08-18 10:48:12,2026-08-18 10:49:47,2026-08-18 11:16:45,L0698,黄成
SO202608180090,1,SKU0035,2,2026-08-18 10:30:32,2026-08-18 11:02:18,2026-08-18 11:03:37,2026-08-18 11:04:39,2026-08-18 11:20:37,L0314,何丽
SO202608180091,1,SKU0363,5,2026-08-18 10:31:53,2026-08-18 11:11:52,2026-08-18 11:13:05,2026-08-18 11:13:56,2026-08-18 11:51:26,L0614,李英
SO202608180092,1,SKU0444,4,2026-08-18 10:31:00,2026-08-18 10:51:15,2026-08-18 10:52:27,2026-08-18 10:53:30,2026-08-18 11:34:57,L0155,田桂兰
SO202608180092,2,SKU0301,5,2026-08-18 10:31:27,2026-08-18 11:04:31,2026-08-18 11:06:11,2026-08-18 11:07:18,2026-08-18 11:28:31,L0748,姜琳
SO202608180093,1,SKU0471,3,2026-08-18 10:34:18,2026-08-18 11:05:29,2026-08-18 11:06:51,2026-08-18 11:08:11,2026-08-18 11:30:03,L0320,樊桂芳
SO202608180094,1,SKU0441,4,2026-08-18 10:35:46,2026-08-18 11:12:36,2026-08-18 11:14:15,2026-08-18 11:15:02,2026-08-18 11:35:01,L0633,梁波
SO202608180095,1,SKU0143,3,2026-08-18 10:36:27,2026-08-18 11:02:49,2026-08-18 11:04:32,2026-08-18 11:06:12,2026-08-18 11:49:04,L0673,黄成
SO202608180096,1,SKU0261,1,2026-08-18 10:36:15,2026-08-18 11:09:55,2026-08-18 11:11:34,2026-08-18 11:12:39,2026-08-18 11:21:17,L0591,何丽
SO202608180097,1,SKU0033,3,2026-08-18 10:39:38,2026-08-18 10:57:53,2026-08-18 10:59:43,2026-08-18 11:00:59,2026-08-18 11:14:14,L0797,黄利
SO202608180097,2,SKU0076,5,2026-08-18 10:39:57,2026-08-18 11:11:55,2026-08-18 11:13:39,2026-08-18 11:14:52,2026-08-18 11:26:07,L0680,黄成
SO202608180098,1,SKU0145,1,2026-08-18 10:40:38,2026-08-18 11:12:32,2026-08-18 11:14:25,2026-08-18 11:15:03,2026-08-18 11:41:51,L0800,樊桂芳
SO202608180099,1,SKU0206,4,2026-08-18 10:41:49,2026-08-18 11:00:51,2026-08-18 11:02:35,2026-08-18 11:03:32,2026-08-18 11:26:24,L0760,樊桂芳
SO202608180099,2,SKU0128,1,2026-08-18 10:41:22,2026-08-18 11:24:18,2026-08-18 11:25:23,2026-08-18 11:26:42,2026-08-18 11:37:22,L0571,张瑜
SO202608180100,1,SKU0025,4,2026-08-18 10:43:47,2026-08-18 11:19:13,2026-08-18 11:20:59,2026-08-18 11:21:38,2026-08-18 12:05:12,L0718,何丽
SO202608180101,1,SKU0386,2,2026-08-18 10:46:27,2026-08-18 11:25:04,2026-08-18 11:25:51,2026-08-18 11:27:05,2026-08-18 11:57:26,L0168,刘艳
SO202608180101,2,SKU0055,5,2026-08-18 10:46:07,2026-08-18 11:27:53,2026-08-18 11:29:22,2026-08-18 11:30:26,2026-08-18 11:58:43,L0239,陈云
SO202608180102,1,SKU0153,4,2026-08-18 10:46:13,2026-08-18 11:08:20,2026-08-18 11:10:03,2026-08-18 11:11:17,2026-08-18 11:28:49,L0713,姜琳
SO202608180103,1,SKU0276,4,2026-08-18 10:47:47,2026-08-18 11:19:37,2026-08-18 11:20:32,2026-08-18 11:21:21,2026-08-18 11:51:04,L0034,刘艳
SO202608180103,2,SKU0044,1,2026-08-18 10:47:14,2026-08-18 11:15:19,2026-08-18 11:16:48,2026-08-18 11:18:07,2026-08-18 11:43:28,L0587,唐海燕
SO202608180104,1,SKU0405,2,2026-08-18 10:50:53,2026-08-18 11:16:32,2026-08-18 11:17:24,2026-08-18 11:18:32,2026-08-18 11:34:07,L0563,樊桂芳
SO202608180104,2,SKU0451,1,2026-08-18 10:50:50,2026-08-18 11:23:18,2026-08-18 11:24:55,2026-08-18 11:25:53,2026-08-18 11:44:32,L0706,张晨
SO202608180105,1,SKU0392,3,2026-08-18 10:51:18,2026-08-18 11:05:20,2026-08-18 11:06:28,2026-08-18 11:07:06,2026-08-18 11:36:14,L0308,刘楠
SO202608180106,1,SKU0421,5,2026-08-18 10:56:56,2026-08-18 11:11:51,2026-08-18 11:14:04,2026-08-18 11:14:45,2026-08-18 11:24:20,L0791,黄成
SO202608180106,2,SKU0321,2,2026-08-18 10:56:57,2026-08-18 11:23:39,2026-08-18 11:24:32,2026-08-18 11:25:54,2026-08-18 12:06:24,L0452,姜琳
SO202608180107,1,SKU0438,1,2026-08-18 10:59:46,2026-08-18 11:36:05,2026-08-18 11:37:56,2026-08-18 11:39:09,2026-08-18 11:48:02,L0719,张瑜
SO202608180108,1,SKU0206,5,2026-08-18 11:02:27,2026-08-18 11:17:28,2026-08-18 11:19:35,2026-08-18 11:20:07,2026-08-18 11:34:35,L0760,万帅
SO202608180109,1,SKU0499,3,2026-08-18 11:02:30,2026-08-18 11:13:08,2026-08-18 11:13:48,2026-08-18 11:14:47,2026-08-18 11:42:35,L0212,樊桂芳
SO202608180110,1,SKU0246,3,2026-08-18 11:04:37,2026-08-18 11:15:18,2026-08-18 11:16:37,2026-08-18 11:17:23,2026-08-18 11:58:24,L0352,孙桂英
SO202608180111,1,SKU0407,5,2026-08-18 11:05:07,2026-08-18 11:42:05,2026-08-18 11:43:51,2026-08-18 11:44:59,2026-08-18 12:22:00,L0758,唐海燕
SO202608180112,1,SKU0421,3,2026-08-18 11:05:34,2026-08-18 11:32:36,2026-08-18 11:34:24,2026-08-18 11:35:53,2026-08-18 12:20:36,L0791,张晨
SO202608180112,2,SKU0047,2,2026-08-18 11:05:41,2026-08-18 11:44:47,2026-08-18 11:46:10,2026-08-18 11:47:06,2026-08-18 11:59:45,L0509,樊桂芳
SO202608180112,3,SKU0038,3,2026-08-18 11:05:29,2026-08-18 11:38:18,2026-08-18 11:39:09,2026-08-18 11:39:49,2026-08-18 12:11:39,L0487,刘艳
SO202608180113,1,SKU0379,5,2026-08-18 11:10:43,2026-08-18 11:24:34,2026-08-18 11:26:06,2026-08-18 11:27:58,2026-08-18 12:07:54,L0782,万帅
SO202608180113,2,SKU0002,3,2026-08-18 11:10:26,2026-08-18 11:37:14,2026-08-18 11:38:38,2026-08-18 11:39:17,2026-08-18 11:45:21,L0781,何丽
SO202608180114,1,SKU0063,1,2026-08-18 11:11:00,2026-08-18 11:45:44,2026-08-18 11:46:57,2026-08-18 11:48:24,2026-08-18 12:24:52,L0460,唐海燕
SO202608180114,2,SKU0332,2,2026-08-18 11:11:58,2026-08-18 11:27:32,2026-08-18 11:29:20,2026-08-18 11:30:26,2026-08-18 11:59:29,L0759,叶华
SO202608180114,3,SKU0287,2,2026-08-18 11:11:22,2026-08-18 11:42:26,2026-08-18 11:43:55,2026-08-18 11:45:05,2026-08-18 12:04:46,L0479,唐海燕
SO202608180115,1,SKU0495,1,2026-08-18 11:14:43,2026-08-18 11:49:04,2026-08-18 11:50:45,2026-08-18 11:51:53,2026-08-18 11:58:27,L0794,刘艳
SO202608180115,2,SKU0102,1,2026-08-18 11:14:09,2026-08-18 11:47:15,2026-08-18 11:48:49,2026-08-18 11:50:20,2026-08-18 12:14:36,L0634,田桂兰
SO202608180116,1,SKU0124,3,2026-08-18 11:15:17,2026-08-18 11:47:02,2026-08-18 11:47:58,2026-08-18 11:48:51,2026-08-18 12:31:33,L0444,唐海燕
SO202608180116,2,SKU0145,3,2026-08-18 11:15:18,2026-08-18 11:38:52,2026-08-18 11:40:49,2026-08-18 11:41:27,2026-08-18 11:56:42,L0800,樊桂芳
SO202608180117,1,SKU0025,3,2026-08-18 11:16:22,2026-08-18 11:42:13,2026-08-18 11:44:02,2026-08-18 11:45:40,2026-08-18 12:01:34,L0718,李英
SO202608180117,2,SKU0310,4,2026-08-18 11:16:04,2026-08-18 11:57:45,2026-08-18 11:58:11,2026-08-18 11:59:14,2026-08-18 12:33:19,L0127,黄利
SO202608180118,1,SKU0407,2,2026-08-18 11:18:01,2026-08-18 11:54:28,2026-08-18 11:56:20,2026-08-18 11:57:39,2026-08-18 12:28:49,L0758,李英
SO202608180118,2,SKU0205,5,2026-08-18 11:18:21,2026-08-18 11:47:47,2026-08-18 11:49:32,2026-08-18 11:50:27,2026-08-18 12:09:42,L0795,孙桂英
SO202608180118,3,SKU0206,3,2026-08-18 11:18:43,2026-08-18 11:38:15,2026-08-18 11:40:04,2026-08-18 11:41:49,2026-08-18 11:58:05,L0760,魏斌
SO202608180119,1,SKU0032,4,2026-08-18 11:21:07,2026-08-18 11:58:10,2026-08-18 11:59:04,2026-08-18 12:00:24,2026-08-18 12:21:03,L0066,黄成
SO202608180119,2,SKU0064,1,2026-08-18 11:21:00,2026-08-18 11:50:14,2026-08-18 11:51:44,2026-08-18 11:53:00,2026-08-18 12:18:25,L0513,张晨
SO202608180120,1,SKU0206,2,2026-08-18 11:22:46,2026-08-18 11:52:19,2026-08-18 11:54:06,2026-08-18 11:55:07,2026-08-18 12:33:21,L0760,李英
SO202608180121,1,SKU0061,3,2026-08-18 11:22:50,2026-08-18 12:02:01,2026-08-18 12:03:44,2026-08-18 12:04:33,2026-08-18 12:21:24,L0714,黄成
SO202608180121,2,SKU0429,4,2026-08-18 11:22:48,2026-08-18 11:39:51,2026-08-18 11:41:40,2026-08-18 11:42:25,2026-08-18 12:22:47,L0755,万帅
SO202608180122,1,SKU0477,3,2026-08-18 11:23:15,2026-08-18 11:48:26,2026-08-18 11:49:05,2026-08-18 11:50:07,2026-08-18 12:02:23,L0321,姜琳
SO202608180122,2,SKU0257,5,2026-08-18 11:23:45,2026-08-18 12:06:53,2026-08-18 12:08:30,2026-08-18 12:09:33,2026-08-18 12:18:48,L0715,李英
SO202608180123,1,SKU0136,2,2026-08-18 11:27:09,2026-08-18 11:40:03,2026-08-18 11:41:02,2026-08-18 11:42:03,2026-08-18 12:05:11,L0225,阎玉梅
SO202608180124,1,SKU0214,3,2026-08-18 11:28:41,2026-08-18 12:06:19,2026-08-18 12:07:56,2026-08-18 12:09:31,2026-08-18 12:36:20,L0676,李辉
SO202608180125,1,SKU0238,3,2026-08-18 11:29:51,2026-08-18 11:48:46,2026-08-18 11:49:52,2026-08-18 11:51:21,2026-08-18 12:02:36,L0421,张瑜
SO202608180125,2,SKU0050,3,2026-08-18 11:29:39,2026-08-18 12:07:02,2026-08-18 12:07:30,2026-08-18 12:08:39,2026-08-18 12:41:18,L0051,阎玉梅
SO202608180125,3,SKU0033,5,2026-08-18 11:29:04,2026-08-18 12:13:55,2026-08-18 12:15:43,2026-08-18 12:17:02,2026-08-18 12:34:03,L0797,魏斌
SO202608180126,1,SKU0404,4,2026-08-18 11:33:28,2026-08-18 11:49:43,2026-08-18 11:51:20,2026-08-18 11:52:41,2026-08-18 12:14:15,L0712,唐海燕
SO202608180126,2,SKU0416,4,2026-08-18 11:33:17,2026-08-18 11:58:33,2026-08-18 11:59:44,2026-08-18 12:00:29,2026-08-18 12:33:53,L0111,李英
SO202608180127,1,SKU0206,5,2026-08-18 11:35:57,2026-08-18 12:05:01,2026-08-18 12:06:52,2026-08-18 12:07:50,2026-08-18 12:40:17,L0760,孙桂英
SO202608180127,2,SKU0005,5,2026-08-18 11:35:09,2026-08-18 12:11:59,2026-08-18 12:13:21,2026-08-18 12:14:29,2026-08-18 12:57:31,L0358,张晨
SO202608180128,1,SKU0232,5,2026-08-18 11:39:21,2026-08-18 12:08:00,2026-08-18 12:09:31,2026-08-18 12:10:05,2026-08-18 12:54:56,L0630,梁波
SO202608180128,2,SKU0182,5,2026-08-18 11:39:46,2026-08-18 12:23:28,2026-08-18 12:24:23,2026-08-18 12:25:08,2026-08-18 12:34:59,L0258,唐海燕
SO202608180129,1,SKU0010,4,2026-08-18 11:40:29,2026-08-18 11:55:58,2026-08-18 11:57:41,2026-08-18 11:58:48,2026-08-18 12:30:44,L0598,张瑜
SO202608180130,1,SKU0011,1,2026-08-18 11:43:32,2026-08-18 12:10:22,2026-08-18 12:11:50,2026-08-18 12:13:02,2026-08-18 12:36:45,L0596,刘艳
SO202608180131,1,SKU0012,2,2026-08-18 11:43:47,2026-08-18 12:12:05,2026-08-18 12:12:41,2026-08-18 12:13:40,2026-08-18 12:22:06,L0322,梁波
SO202608180131,2,SKU0082,5,2026-08-18 11:43:41,2026-08-18 12:20:59,2026-08-18 12:22:10,2026-08-18 12:23:31,2026-08-18 12:29:08,L0194,田桂兰
SO202608180132,1,SKU0432,4,2026-08-18 11:44:20,2026-08-18 12:16:03,2026-08-18 12:17:43,2026-08-18 12:18:54,2026-08-18 13:02:59,L0628,张晨
SO202608180133,1,SKU0205,2,2026-08-18 11:49:53,2026-08-18 12:15:45,2026-08-18 12:17:30,2026-08-18 12:19:11,2026-08-18 12:41:10,L0795,何丽
SO202608180133,2,SKU0357,4,2026-08-18 11:49:06,2026-08-18 12:27:30,2026-08-18 12:28:55,2026-08-18 12:30:12,2026-08-18 13:05:30,L0743,叶华
SO202608180134,1,SKU0379,2,2026-08-18 11:52:08,2026-08-18 12:31:39,2026-08-18 12:33:08,2026-08-18 12:34:06,2026-08-18 13:00:25,L0782,田桂兰
SO202608180134,2,SKU0234,1,2026-08-18 11:52:03,2026-08-18 12:33:26,2026-08-18 12:34:24,2026-08-18 12:35:56,2026-08-18 13:05:27,L0682,刘楠
SO202608180134,3,SKU0460,5,2026-08-18 11:52:49,2026-08-18 12:33:54,2026-08-18 12:35:10,2026-08-18 12:36:13,2026-08-18 12:56:40,L0463,黄利
SO202608180135,1,SKU0323,3,2026-08-18 11:57:49,2026-08-18 12:29:18,2026-08-18 12:30:03,2026-08-18 12:31:12,2026-08-18 12:49:25,L0094,梁波
SO202608180135,2,SKU0088,2,2026-08-18 11:57:57,2026-08-18 12:14:03,2026-08-18 12:15:42,2026-08-18 12:16:41,2026-08-18 12:24:21,L0750,李英
SO202608180136,1,SKU0179,4,2026-08-18 12:11:08,2026-08-18 12:48:43,2026-08-18 12:49:50,2026-08-18 12:51:21,2026-08-18 13:04:04,L0311,何丽
SO202608180136,2,SKU0145,5,2026-08-18 12:11:19,2026-08-18 12:55:55,2026-08-18 12:57:47,2026-08-18 12:58:39,2026-08-18 13:25:30,L0800,张晨
SO202608180137,1,SKU0145,4,2026-08-18 12:11:07,2026-08-18 12:44:53,2026-08-18 12:46:43,2026-08-18 12:48:06,2026-08-18 13:18:03,L0800,万帅
SO202608180137,2,SKU0201,3,2026-08-18 12:11:41,2026-08-18 12:39:57,2026-08-18 12:41:20,2026-08-18 12:43:02,2026-08-18 13:07:44,L0548,唐海燕
SO202608180138,1,SKU0089,2,2026-08-18 12:12:23,2026-08-18 12:41:41,2026-08-18 12:43:07,2026-08-18 12:44:07,2026-08-18 12:49:20,L0707,阎玉梅
SO202608180139,1,SKU0140,1,2026-08-18 12:17:55,2026-08-18 12:37:18,2026-08-18 12:38:42,2026-08-18 12:40:14,2026-08-18 13:16:06,L0514,樊桂芳
SO202608180140,1,SKU0145,4,2026-08-18 12:23:25,2026-08-18 12:54:23,2026-08-18 12:56:16,2026-08-18 12:57:26,2026-08-18 13:36:44,L0800,刘艳
SO202608180141,1,SKU0415,3,2026-08-18 12:23:51,2026-08-18 12:56:24,2026-08-18 12:57:35,2026-08-18 12:58:44,2026-08-18 13:15:01,L0652,黄利
SO202608180142,1,SKU0052,1,2026-08-18 12:30:16,2026-08-18 12:48:45,2026-08-18 12:50:36,2026-08-18 12:51:36,2026-08-18 13:18:06,L0793,李辉
SO202608180143,1,SKU0153,3,2026-08-18 12:30:26,2026-08-18 12:49:47,2026-08-18 12:51:33,2026-08-18 12:52:48,2026-08-18 13:11:28,L0713,李英
SO202608180144,1,SKU0332,2,2026-08-18 12:41:03,2026-08-18 13:01:58,2026-08-18 13:03:46,2026-08-18 13:04:48,2026-08-18 13:20:22,L0759,刘楠
SO202608180145,1,SKU0295,2,2026-08-18 12:50:08,2026-08-18 13:15:52,2026-08-18 13:17:15,2026-08-18 13:18:09,2026-08-18 13:43:59,L0389,姜琳
SO202608180146,1,SKU0033,5,2026-08-18 12:51:25,2026-08-18 13:25:10,2026-08-18 13:26:56,2026-08-18 13:27:55,2026-08-18 13:58:04,L0797,刘楠
SO202608180147,1,SKU0163,2,2026-08-18 12:56:41,2026-08-18 13:08:54,2026-08-18 13:10:19,2026-08-18 13:11:14,2026-08-18 13:23:23,L0585,黄利
SO202608180148,1,SKU0467,4,2026-08-18 13:00:38,2026-08-18 13:37:55,2026-08-18 13:39:03,2026-08-18 13:39:52,2026-08-18 14:13:17,L0532,陈云
SO202608180148,2,SKU0421,1,2026-08-18 13:00:56,2026-08-18 13:29:53,2026-08-18 13:31:27,2026-08-18 13:32:50,2026-08-18 14:12:38,L0791,唐海燕
SO202608180149,1,SKU0205,4,2026-08-18 13:01:38,2026-08-18 13:39:21,2026-08-18 13:41:07,2026-08-18 13:42:27,2026-08-18 14:08:21,L0795,姜琳
SO202608180150,1,SKU0087,2,2026-08-18 13:03:19,2026-08-18 13:37:24,2026-08-18 13:38:36,2026-08-18 13:40:31,2026-08-18 14:24:32,L0388,黄利
SO202608180150,2,SKU0206,2,2026-08-18 13:03:27,2026-08-18 13:28:29,2026-08-18 13:30:15,2026-08-18 13:31:56,2026-08-18 13:43:55,L0760,叶华
SO202608180150,3,SKU0393,2,2026-08-18 13:03:40,2026-08-18 13:26:11,2026-08-18 13:26:56,2026-08-18 13:28:12,2026-08-18 13:57:07,L0139,万帅
SO202608180151,1,SKU0479,1,2026-08-18 13:04:01,2026-08-18 13:42:35,2026-08-18 13:43:38,2026-08-18 13:44:32,2026-08-18 14:05:14,L0268,陈云
SO202608180151,2,SKU0076,2,2026-08-18 13:04:12,2026-08-18 13:20:08,2026-08-18 13:21:51,2026-08-18 13:22:36,2026-08-18 13:58:41,L0680,田桂兰
SO202608180151,3,SKU0145,5,2026-08-18 13:04:18,2026-08-18 13:41:57,2026-08-18 13:43:50,2026-08-18 13:44:30,2026-08-18 14:00:44,L0800,李辉
SO202608180152,1,SKU0384,5,2026-08-18 13:07:27,2026-08-18 13:24:43,2026-08-18 13:25:55,2026-08-18 13:27:33,2026-08-18 14:00:27,L0381,姜琳
SO202608180153,1,SKU0060,4,2026-08-18 13:16:56,2026-08-18 13:50:08,2026-08-18 13:51:36,2026-08-18 13:53:14,2026-08-18 14:32:14,L0512,黄利
SO202608180154,1,SKU0186,2,2026-08-18 13:17:37,2026-08-18 13:34:34,2026-08-18 13:35:35,2026-08-18 13:36:37,2026-08-18 14:09:25,L0039,张晨
SO202608180155,1,SKU0459,1,2026-08-18 13:17:09,2026-08-18 13:40:09,2026-08-18 13:41:54,2026-08-18 13:42:31,2026-08-18 13:56:43,L0716,刘艳
SO202608180156,1,SKU0116,4,2026-08-18 13:18:13,2026-08-18 13:31:18,2026-08-18 13:33:02,2026-08-18 13:34:26,2026-08-18 14:15:11,L0631,刘楠
SO202608180156,2,SKU0332,4,2026-08-18 13:18:53,2026-08-18 13:59:31,2026-08-18 14:01:19,2026-08-18 14:01:57,2026-08-18 14:42:18,L0759,姜琳
SO202608180157,1,SKU0452,4,2026-08-18 13:20:44,2026-08-18 13:44:42,2026-08-18 13:45:58,2026-08-18 13:47:17,2026-08-18 14:01:22,L0351,孙桂英
SO202608180157,2,SKU0478,2,2026-08-18 13:20:23,2026-08-18 13:55:30,2026-08-18 13:56:30,2026-08-18 13:57:40,2026-08-18 14:24:33,L0299,张瑜
SO202608180158,1,SKU0287,4,2026-08-18 13:21:07,2026-08-18 13:55:35,2026-08-18 13:57:06,2026-08-18 13:58:52,2026-08-18 14:12:08,L0479,万帅
SO202608180158,2,SKU0257,2,2026-08-18 13:21:23,2026-08-18 13:54:48,2026-08-18 13:56:28,2026-08-18 13:57:45,2026-08-18 14:21:15,L0715,张晨
SO202608180159,1,SKU0145,2,2026-08-18 13:24:21,2026-08-18 14:00:03,2026-08-18 14:03:51,2026-08-18 14:04:57,2026-08-18 14:35:39,L0800,黄利
SO202608180160,1,SKU0335,1,2026-08-18 13:24:02,2026-08-18 13:40:06,2026-08-18 13:41:21,2026-08-18 13:42:48,2026-08-18 14:17:29,L0386,黄利
SO202608180160,2,SKU0208,5,2026-08-18 13:24:33,2026-08-18 13:53:22,2026-08-18 13:54:52,2026-08-18 13:55:59,2026-08-18 14:07:35,L0540,田桂兰
SO202608180161,1,SKU0102,5,2026-08-18 13:33:55,2026-08-18 13:52:14,2026-08-18 13:53:49,2026-08-18 13:54:46,2026-08-18 14:30:19,L0634,姜琳
SO202608180161,2,SKU0122,3,2026-08-18 13:33:04,2026-08-18 14:01:15,2026-08-18 14:03:55,2026-08-18 14:04:38,2026-08-18 14:11:28,L0317,姜琳
SO202608180162,1,SKU0088,3,2026-08-18 13:39:23,2026-08-18 13:54:39,2026-08-18 13:56:26,2026-08-18 13:57:17,2026-08-18 14:02:52,L0750,阎玉梅
SO202608180163,1,SKU0486,4,2026-08-18 13:41:54,2026-08-18 14:10:44,2026-08-18 14:11:30,2026-08-18 14:12:43,2026-08-18 14:17:45,L0046,陈云
SO202608180163,2,SKU0284,3,2026-08-18 13:41:25,2026-08-18 14:07:25,2026-08-18 14:10:31,2026-08-18 14:11:36,2026-08-18 14:45:09,L0518,阎玉梅
SO202608180164,1,SKU0042,2,2026-08-18 13:42:43,2026-08-18 14:06:05,2026-08-18 14:09:10,2026-08-18 14:11:02,2026-08-18 14:33:40,L0675,阎玉梅
SO202608180164,2,SKU0088,5,2026-08-18 13:42:27,2026-08-18 13:58:15,2026-08-18 13:59:56,2026-08-18 14:01:10,2026-08-18 14:22:08,L0750,张瑜
SO202608180165,1,SKU0412,1,2026-08-18 13:42:07,2026-08-18 13:54:59,2026-08-18 13:56:06,2026-08-18 13:57:28,2026-08-18 14:14:41,L0725,田桂兰
